"place","check_in","check_out","hotel name","no_rooms","group_adults","hotel_link"
"Singapore","10/5/2017","11/5/2017","Orchard Scotts Residences by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/orchard-scotts-residences.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=31;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X31;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","Orchard Parade Hotel by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/orchard-parade.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=2510501_100926471_0_0_0;all_sr_blocks=2510501_100926471_0_0_0;room1=A%2CA;hpos=32;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X32;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","Holiday Inn Express Singapore Clarke Quay","1","2","https://www.booking.com/hotel/sg/holiday-inn-express-singapore-clarke-quay.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=81660003_94549322_0_1_0;all_sr_blocks=81660003_94549322_0_1_0;room1=A%2CA;hpos=33;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X33;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","Carlton Hotel Singapore","1","2","https://www.booking.com/hotel/sg/carlton.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=2504219_95148830_2_2_0;all_sr_blocks=2504219_95148830_2_2_0;room1=A%2CA;hpos=34;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X34;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","PARKROYAL on Kitchener Road","1","2","https://www.booking.com/hotel/sg/parkroyal-on-kitchener-road.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=2513604_94104025_0_2_0;all_sr_blocks=2513604_94104025_0_2_0;room1=A%2CA;hpos=35;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X35;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","Park Hotel Clarke Quay","1","2","https://www.booking.com/hotel/sg/park-clarke-quay.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=2516401_95148995_0_2_0;all_sr_blocks=2516401_95148995_0_2_0;room1=A%2CA;hpos=36;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X36;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","Village Hotel Bugis by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/golden-landmark.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=2510907_95148921_0_2_0;all_sr_blocks=2510907_95148921_0_2_0;room1=A%2CA;hpos=37;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X37;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","Far East Plaza Residences by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/far-east-plaza.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=38;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X38;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","Hotel Jen Tanglin Singapore by Shangri-la","1","2","https://www.booking.com/hotel/sg/traders-singapore.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=17560013_87486480_0_42_0;all_sr_blocks=17560013_87486480_0_42_0;room1=A%2CA;hpos=39;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X39;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","Destination Singapore Beach Road","1","2","https://www.booking.com/hotel/sg/destination-singapore-beach-road.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=179083201_94316320_0_1_0;all_sr_blocks=179083201_94316320_0_1_0;room1=A%2CA;hpos=40;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X40;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","Four Seasons Hotel Singapore","1","2","https://www.booking.com/hotel/sg/four-season-singapore.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=45388703_97558380_2_2_0;all_sr_blocks=45388703_97558380_2_2_0;room1=A%2CA;hpos=41;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X41;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","InterContinental Singapore","1","2","https://www.booking.com/hotel/sg/intercontinental-singapore.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=2510314_94982120_0_2_0;all_sr_blocks=2510314_94982120_0_2_0;room1=A%2CA;hpos=42;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X42;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","Singapore Marriott Tang Plaza Hotel","1","2","https://www.booking.com/hotel/sg/singapore-marriott.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=2514914_95155105_0_42_0;all_sr_blocks=2514914_95155105_0_42_0;room1=A%2CA;hpos=43;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X43;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","Hotel Grand Central","1","2","https://www.booking.com/hotel/sg/grand-central.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=132890811_93879550_0_2_0;all_sr_blocks=132890811_93879550_0_2_0;room1=A%2CA;hpos=44;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X44;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","M Hotel Singapore","1","2","https://www.booking.com/hotel/sg/m-singapore.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=2512502_95148946_0_2_0;all_sr_blocks=2512502_95148946_0_2_0;room1=A%2CA;hpos=45;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X45;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","Carlton City Hotel Singapore","1","2","https://www.booking.com/hotel/sg/carlton-city-singapore.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=53918801_91333063_0_2_0;all_sr_blocks=53918801_91333063_0_2_0;room1=A%2CA;hpos=46;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X46;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","Studio M Hotel","1","2","https://www.booking.com/hotel/sg/studio-m.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=17561401_91297035_0_2_0;all_sr_blocks=17561401_91297035_0_2_0;room1=A%2CA;hpos=47;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X47;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","Mercure Singapore Bugis","1","2","https://www.booking.com/hotel/sg/mercure-singapore-bugis.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=172775502_97160508_0_2_0;all_sr_blocks=172775502_97160508_0_2_0;room1=A%2CA;hpos=48;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X48;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","Hotel Chancellor@Orchard","1","2","https://www.booking.com/hotel/sg/chancellor-orchard.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=132891902_93880663_2_2_0;all_sr_blocks=132891902_93880663_2_2_0;room1=A%2CA;hpos=49;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X49;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","The Quincy Hotel by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/quincy.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=2516702_99511511_0_1_0;all_sr_blocks=2516702_99511511_0_1_0;room1=A%2CA;hpos=50;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X50;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","10/5/2017","11/5/2017","Amara Singapore","1","2","https://www.booking.com/hotel/sg/amara-singapore.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AEB6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-10;checkout=2017-05-11;ucfs=1;highlighted_blocks=2511005_91737341_0_2_0;all_sr_blocks=2511005_91737341_0_2_0;room1=A%2CA;hpos=51;dest_type=city;dest_id=-73635;srfid=5d9a3bfd4dd6ed6bc7bb1936d2a978fe2a184fb1X51;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Pan Pacific Singapore","1","2","https://www.booking.com/hotel/sg/panpacificsingapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2508601_95148871_0_2_0;all_sr_blocks=2508601_95148871_0_2_0;room1=A%2CA;hpos=1;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X1;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Capella Singapore","1","2","https://www.booking.com/hotel/sg/capella-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=4272505_91900956_0_1_0;all_sr_blocks=4272505_91900956_0_1_0;room1=A%2CA;hpos=2;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X2;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Treetops Executive Residences","1","2","https://www.booking.com/hotel/sg/treetops-executive-residences.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=3;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X3;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Park Regis Singapore","1","2","https://www.booking.com/hotel/sg/park-regis-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=26270407_91469265_0_2_0;all_sr_blocks=26270407_91469265_0_2_0;room1=A%2CA;hpos=4;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X4;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","PARKROYAL on Beach Road","1","2","https://www.booking.com/hotel/sg/parkroyal-on-beach-road.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2513501_95148952_0_2_0;all_sr_blocks=2513501_95148952_0_2_0;room1=A%2CA;hpos=5;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X5;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Rendezvous Hotel Singapore by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/rendezvous.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2500209_95148797_0_2_0;all_sr_blocks=2500209_95148797_0_2_0;room1=A%2CA;hpos=6;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X6;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Mandarin Orchard Singapore","1","2","https://www.booking.com/hotel/sg/mandarin.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2502801_94239763_2_2_0;all_sr_blocks=2502801_94239763_2_2_0;room1=A%2CA;hpos=7;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X7;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Pan Pacific Orchard","1","2","https://www.booking.com/hotel/sg/pan-pacific-orchard.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2504702_95148833_0_2_0;all_sr_blocks=2504702_95148833_0_2_0;room1=A%2CA;hpos=8;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X8;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","M Social Singapore","1","2","https://www.booking.com/hotel/sg/m-social-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=170489701_90020856_0_2_0;all_sr_blocks=170489701_90020856_0_2_0;room1=A%2CA;hpos=9;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X9;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Somerset Liang Court Singapore","1","2","https://www.booking.com/hotel/sg/somerset-liang-court.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=10;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X10;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Village Hotel Changi by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/changi-village-a-far-east.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2511901_95148934_0_2_0;all_sr_blocks=2511901_95148934_0_2_0;room1=A%2CA;hpos=11;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X11;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Village Hotel Katong by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/the-east-village.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=35954901_91320059_0_2_0;all_sr_blocks=35954901_91320059_0_2_0;room1=A%2CA;hpos=12;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X12;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Fraser Place Robertson Walk Singapore","1","2","https://www.booking.com/hotel/sg/fraser-place-robertson-walk-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=40035401_94457002_0_0_0;all_sr_blocks=40035401_94457002_0_0_0;room1=A%2CA;hpos=13;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X13;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Parkroyal on Pickering","1","2","https://www.booking.com/hotel/sg/parkroyal-on-pickering.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=44340203_94467230_0_2_0;all_sr_blocks=44340203_94467230_0_2_0;room1=A%2CA;hpos=14;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X14;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Grand Park Orchard","1","2","https://www.booking.com/hotel/sg/grand-park-orchard.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=25150501_91299508_0_2_0;all_sr_blocks=25150501_91299508_0_2_0;room1=A%2CA;hpos=15;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X15;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Grand Hyatt Singapore","1","2","https://www.booking.com/hotel/sg/grand-hyatt-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=26845315_97377908_2_2_0;all_sr_blocks=26845315_97377908_2_2_0;room1=A%2CA;hpos=16;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X16;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Pan Pacific Serviced Suites Beach Road","1","2","https://www.booking.com/hotel/sg/pan-pacific-serviced-suites-beach-road.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=17;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X17;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Swissotel Merchant Court Singapore","1","2","https://www.booking.com/hotel/sg/merchantcourtsingapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2508210_91891059_2_2_0;all_sr_blocks=2508210_91891059_2_2_0;room1=A%2CA;hpos=18;dest_type=city;dest_id=-73635;srfid=036ae4a85946d245a97754c64c7255faa4199a34X18;from=searchresults;highlight_room=#hotelTmpl"
